InvoiceNo,invoice_first_date,customer_id,country,invoice_revenue,n_lines
568551,2011-09-27 14:58:00,14883.0,United Kingdom,184.20999999999998,15
568552,2011-09-27 15:16:00,14824.0,United Kingdom,313.6,5
568553,2011-09-27 15:17:00,15674.0,United Kingdom,1066.94,54
568554,2011-09-27 15:31:00,12455.0,Spain,290.5,19
568555,2011-09-27 15:34:00,16122.0,United Kingdom,134.16000000000003,2
568556,2011-09-27 15:35:00,15827.0,United Kingdom,237.93,16
568558,2011-09-27 16:28:00,16354.0,United Kingdom,366.1,38
568564,2011-09-27 17:03:00,17576.0,United Kingdom,226.5,22
568566,2011-09-27 17:47:00,17609.0,United Kingdom,213.35,32
568568,2011-09-28 08:48:00,14412.0,United Kingdom,462.45,28
568569,2011-09-28 09:02:00,17857.0,United Kingdom,585.0,2
568574,2011-09-28 09:15:00,13862.0,United Kingdom,308.4,21
568576,2011-09-28 09:40:00,17017.0,United Kingdom,815.04,18
568577,2011-09-28 09:41:00,15301.0,United Kingdom,273.1,15
568578,2011-09-28 09:43:00,15301.0,United Kingdom,445.69,20
568583,2011-09-28 10:09:00,15584.0,United Kingdom,138.03,19
568585,2011-09-28 10:14:00,17370.0,United Kingdom,110.12,8
568586,2011-09-28 10:15:00,16119.0,United Kingdom,309.48,11
568588,2011-09-28 10:18:00,14109.0,United Kingdom,144.2,9
568589,2011-09-28 10:27:00,17405.0,United Kingdom,489.70000000000005,27
568590,2011-09-28 10:29:00,13126.0,United Kingdom,308.56,25
568591,2011-09-28 10:39:00,17088.0,United Kingdom,352.62,22
568592,2011-09-28 10:42:00,17469.0,United Kingdom,441.8,18
568593,2011-09-28 10:54:00,13988.0,United Kingdom,1261.81,68
568594,2011-09-28 10:56:00,13397.0,United Kingdom,315.94,9
568595,2011-09-28 11:11:00,16681.0,United Kingdom,20.16,1
568614,2011-09-28 11:26:00,13515.0,United Kingdom,367.16,24
568645,2011-09-28 11:38:00,12656.0,France,644.75,29
568647,2011-09-28 11:48:00,16157.0,United Kingdom,168.32,6
568648,2011-09-28 11:49:00,16672.0,United Kingdom,415.5,4
568650,2011-09-28 11:56:00,13505.0,Switzerland,1810.51,92
568651,2011-09-28 12:04:00,12362.0,Belgium,829.99,40
568652,2011-09-28 12:15:00,15841.0,United Kingdom,307.32,8
568653,2011-09-28 12:16:00,13798.0,United Kingdom,522.48,4
568654,2011-09-28 12:20:00,14911.0,EIRE,1297.8500000000001,68
568655,2011-09-28 12:20:00,17611.0,United Kingdom,292.47,20
568656,2011-09-28 12:21:00,14911.0,EIRE,141.62,4
568657,2011-09-28 12:22:00,16460.0,United Kingdom,253.26,92
568658,2011-09-28 12:25:00,18242.0,United Kingdom,312.92,8
568659,2011-09-28 12:28:00,13516.0,United Kingdom,474.41,31
568660,2011-09-28 12:33:00,15134.0,United Kingdom,282.69,15
568661,2011-09-28 12:34:00,18109.0,United Kingdom,311.37,22
568662,2011-09-28 12:36:00,16764.0,United Kingdom,192.24,48
568663,2011-09-28 12:46:00,14440.0,United Kingdom,373.02000000000004,11
568665,2011-09-28 12:52:00,13018.0,United Kingdom,282.09,19
568666,2011-09-28 12:54:00,14609.0,United Kingdom,115.2,1
568667,2011-09-28 13:00:00,14606.0,United Kingdom,109.96000000000001,32
568668,2011-09-28 13:00:00,15750.0,United Kingdom,508.07,75
568669,2011-09-28 13:04:00,13488.0,United Kingdom,338.06,15
568670,2011-09-28 13:07:00,14978.0,United Kingdom,394.14,38
568671,2011-09-28 13:13:00,13139.0,United Kingdom,1873.62,73
568672,2011-09-28 13:17:00,15348.0,United Kingdom,158.04,9
568673,2011-09-28 13:23:00,16182.0,United Kingdom,1773.65,11
568674,2011-09-28 13:30:00,12708.0,Germany,367.37,20
568675,2011-09-28 13:32:00,14298.0,United Kingdom,741.9,23
568676,2011-09-28 13:43:00,18242.0,United Kingdom,1225.49,44
568680,2011-09-28 14:10:00,18265.0,United Kingdom,312.96,17
568685,2011-09-28 14:21:00,16394.0,United Kingdom,308.76,11
568686,2011-09-28 14:26:00,16115.0,United Kingdom,361.34,53
568687,2011-09-28 14:26:00,16321.0,Australia,75.0,2
568688,2011-09-28 14:38:00,16458.0,United Kingdom,157.66,10
568690,2011-09-28 14:43:00,16332.0,United Kingdom,469.02,41
568692,2011-09-28 14:48:00,13901.0,United Kingdom,214.92000000000002,15
568695,2011-09-28 14:55:00,16321.0,Australia,75.0,2
568696,2011-09-28 14:56:00,13842.0,United Kingdom,638.66,41
568697,2011-09-28 14:57:00,16281.0,United Kingdom,2062.06,17
568698,2011-09-28 14:57:00,14911.0,EIRE,530.77,27
568699,2011-09-28 14:58:00,12352.0,Norway,266.25,14
568700,2011-09-28 15:02:00,16690.0,United Kingdom,139.07999999999998,7
568701,2011-09-28 15:07:00,13924.0,United Kingdom,679.03,39
568702,2011-09-28 15:18:00,17950.0,United Kingdom,219.03,32
568703,2011-09-28 15:21:00,12748.0,United Kingdom,1313.52,141
568704,2011-09-28 15:24:00,13321.0,United Kingdom,308.32,2
568705,2011-09-28 15:31:00,14434.0,United Kingdom,310.8,3
568706,2011-09-28 15:32:00,14911.0,EIRE,329.75,17
568707,2011-09-28 15:33:00,14911.0,EIRE,50.4,3
568708,2011-09-28 15:41:00,12393.0,Australia,521.5,25
568709,2011-09-28 15:42:00,15036.0,United Kingdom,219.85999999999999,68
568710,2011-09-28 15:42:00,14649.0,United Kingdom,319.08,62
568711,2011-09-28 15:48:00,14947.0,United Kingdom,112.32,4
568712,2011-09-28 15:50:00,17841.0,United Kingdom,748.1,148
568713,2011-09-28 16:04:00,13061.0,United Kingdom,248.61,10
568715,2011-09-28 16:07:00,17783.0,United Kingdom,171.06,37
568717,2011-09-28 16:17:00,18102.0,United Kingdom,2748.0,2
568718,2011-09-28 16:17:00,18102.0,United Kingdom,91.6,1
568726,2011-09-28 16:35:00,16775.0,United Kingdom,183.53,19
568727,2011-09-28 16:38:00,15796.0,United Kingdom,311.99,13
568728,2011-09-28 16:42:00,17513.0,United Kingdom,513.2,6
568729,2011-09-28 16:45:00,16909.0,United Kingdom,379.14,18
568780,2011-09-29 08:27:00,18235.0,United Kingdom,1046.68,51
568781,2011-09-29 08:28:00,14952.0,United Kingdom,2505.84,16
568782,2011-09-29 08:53:00,13985.0,United Kingdom,1018.22,46
568783,2011-09-29 09:03:00,17739.0,United Kingdom,542.16,8
568784,2011-09-29 09:15:00,15144.0,United Kingdom,141.6,2
568785,2011-09-29 09:16:00,16929.0,United Kingdom,110.83999999999999,5
568786,2011-09-29 09:16:00,15144.0,United Kingdom,303.2,10
568787,2011-09-29 09:19:00,13741.0,United Kingdom,305.3,14
568788,2011-09-29 09:23:00,17894.0,United Kingdom,123.06,33
568789,2011-09-29 09:37:00,14522.0,United Kingdom,70.8,1
568790,2011-09-29 09:44:00,14062.0,United Kingdom,424.8,1
568791,2011-09-29 09:51:00,16650.0,United Kingdom,518.42,24
568792,2011-09-29 09:53:00,18192.0,United Kingdom,957.97,45
568793,2011-09-29 09:55:00,16011.0,United Kingdom,271.88,17
568794,2011-09-29 10:10:00,17447.0,United Kingdom,372.48,28
568795,2011-09-29 10:19:00,17870.0,United Kingdom,159.79,20
568797,2011-09-29 10:22:00,13694.0,United Kingdom,2377.0,12
568798,2011-09-29 10:23:00,12615.0,France,576.65,29
568800,2011-09-29 10:45:00,14868.0,United Kingdom,337.70000000000005,15
568801,2011-09-29 10:46:00,14475.0,United Kingdom,303.68,14
568802,2011-09-29 10:49:00,14834.0,United Kingdom,421.90000000000003,19
568803,2011-09-29 10:50:00,15030.0,United Kingdom,365.52000000000004,4
568804,2011-09-29 10:52:00,17819.0,United Kingdom,236.39999999999998,2
568805,2011-09-29 10:55:00,12826.0,United Kingdom,234.0,13
568819,2011-09-29 11:29:00,17427.0,United Kingdom,100.8,2
568828,2011-09-29 11:31:00,15175.0,United Kingdom,224.14,23
568829,2011-09-29 11:33:00,17633.0,United Kingdom,355.89,20
568831,2011-09-29 11:35:00,16059.0,United Kingdom,403.26,40
568833,2011-09-29 11:39:00,17348.0,United Kingdom,500.46,50
568868,2011-09-29 12:00:00,12957.0,United Kingdom,872.23,48
568869,2011-09-29 12:01:00,12957.0,United Kingdom,53.2,4
568870,2011-09-29 12:11:00,17930.0,United Kingdom,296.46,5
568872,2011-09-29 12:12:00,12372.0,Denmark,383.12,13
568873,2011-09-29 12:15:00,14188.0,United Kingdom,334.5,12
568874,2011-09-29 12:16:00,14524.0,United Kingdom,191.11,13
568875,2011-09-29 12:23:00,14527.0,United Kingdom,160.7,18
568876,2011-09-29 12:24:00,13881.0,United Kingdom,325.5,10
568877,2011-09-29 12:31:00,14680.0,United Kingdom,2163.95,18
568878,2011-09-29 12:34:00,14524.0,United Kingdom,411.55,28
568880,2011-09-29 12:39:00,14524.0,United Kingdom,100.4,18
568881,2011-09-29 12:39:00,13960.0,United Kingdom,128.1,4
568882,2011-09-29 12:39:00,12839.0,United Kingdom,278.66,20
568883,2011-09-29 12:43:00,18198.0,United Kingdom,376.64,19
568893,2011-09-29 13:03:00,15712.0,United Kingdom,99.60000000000001,1
568894,2011-09-29 13:04:00,17528.0,United Kingdom,779.36,85
568895,2011-09-29 13:11:00,15356.0,United Kingdom,336.82,54
568896,2011-09-29 13:13:00,16361.0,United Kingdom,334.94,43
568897,2011-09-29 13:17:00,13886.0,United Kingdom,243.56,16
568898,2011-09-29 13:17:00,13354.0,United Kingdom,743.53,51
568900,2011-09-29 13:21:00,13647.0,United Kingdom,472.04,27
568901,2011-09-29 13:22:00,15050.0,United Kingdom,1293.18,57
568902,2011-09-29 13:23:00,13503.0,United Kingdom,216.85,17
568904,2011-09-29 13:29:00,14691.0,United Kingdom,423.59000000000003,15
568905,2011-09-29 13:30:00,14691.0,United Kingdom,70.8,1
568906,2011-09-29 13:31:00,14681.0,United Kingdom,60.0,1
568907,2011-09-29 13:35:00,15370.0,United Kingdom,525.79,23
568908,2011-09-29 13:38:00,16653.0,United Kingdom,1117.86,67
568909,2011-09-29 13:38:00,16818.0,United Kingdom,693.34,39
568910,2011-09-29 13:39:00,16574.0,United Kingdom,451.44,28
568912,2011-09-29 13:45:00,17528.0,United Kingdom,327.72,37
568913,2011-09-29 13:45:00,15050.0,United Kingdom,30.0,1
568915,2011-09-29 13:56:00,14948.0,United Kingdom,195.04,10
568916,2011-09-29 14:08:00,15452.0,United Kingdom,166.07999999999998,9
568917,2011-09-29 14:11:00,15955.0,United Kingdom,477.14,32
568918,2011-09-29 14:12:00,15955.0,United Kingdom,25.200000000000003,1
568919,2011-09-29 14:38:00,12937.0,United Kingdom,398.21,32
568921,2011-09-29 14:40:00,17373.0,United Kingdom,146.22,11
568938,2011-09-29 14:46:00,17220.0,United Kingdom,325.73,70
568943,2011-09-29 14:50:00,17306.0,United Kingdom,506.18,5
568944,2011-09-29 14:50:00,16589.0,United Kingdom,244.56,18
568945,2011-09-29 14:52:00,14239.0,United Kingdom,338.5,14
568947,2011-09-29 15:04:00,14696.0,United Kingdom,319.87,20
568950,2011-09-29 15:25:00,12458.0,Switzerland,505.48,19
568951,2011-09-29 15:26:00,17724.0,United Kingdom,418.7,19
568952,2011-09-29 15:29:00,14305.0,United Kingdom,810.51,42
568953,2011-09-29 15:31:00,12728.0,France,219.01999999999998,13
568954,2011-09-29 15:32:00,13576.0,United Kingdom,502.44000000000005,8
568955,2011-09-29 15:40:00,13759.0,United Kingdom,560.4100000000001,24
568966,2011-09-29 15:52:00,14681.0,United Kingdom,45.0,1
568984,2011-09-29 15:57:00,17813.0,United Kingdom,306.61,57
568987,2011-09-29 15:58:00,12709.0,Germany,824.83,23
568988,2011-09-29 16:38:00,12718.0,France,238.25,19
568989,2011-09-29 16:41:00,14709.0,United Kingdom,311.3,14
568990,2011-09-29 16:42:00,15933.0,United Kingdom,316.46,23
568991,2011-09-29 16:44:00,18204.0,United Kingdom,626.38,62
568992,2011-09-29 16:48:00,17218.0,United Kingdom,278.65,17
568993,2011-09-29 16:51:00,15062.0,United Kingdom,173.82,12
568994,2011-09-29 16:52:00,12598.0,France,361.76,18
568995,2011-09-29 16:53:00,16779.0,United Kingdom,891.5500000000001,21
568996,2011-09-29 17:16:00,13131.0,United Kingdom,447.3,17
568997,2011-09-29 17:27:00,16233.0,United Kingdom,210.18,13
568998,2011-09-29 17:33:00,17905.0,United Kingdom,181.25,1
568999,2011-09-29 17:34:00,15949.0,United Kingdom,237.04000000000002,12
569000,2011-09-29 17:36:00,17015.0,United Kingdom,1045.48,74
569001,2011-09-29 17:52:00,12703.0,Germany,283.55,21
569002,2011-09-29 17:53:00,17572.0,United Kingdom,30.75,2
569003,2011-09-29 18:13:00,13364.0,United Kingdom,134.95999999999998,10
569004,2011-09-29 18:18:00,14409.0,United Kingdom,115.72,8
569005,2011-09-29 18:30:00,16268.0,United Kingdom,493.76,36
569006,2011-09-29 18:30:00,16268.0,United Kingdom,173.89,9
569007,2011-09-29 18:51:00,17552.0,United Kingdom,615.39,35
569008,2011-09-29 18:53:00,15114.0,United Kingdom,376.02,27
569009,2011-09-29 19:30:00,15984.0,United Kingdom,243.2,3
569010,2011-09-30 07:36:00,14156.0,EIRE,5867.08,27
569011,2011-09-30 08:14:00,14655.0,United Kingdom,400.61,13
569012,2011-09-30 08:18:00,15187.0,United Kingdom,194.18,12
569013,2011-09-30 08:19:00,15187.0,United Kingdom,303.0,3
569014,2011-09-30 09:05:00,18053.0,United Kingdom,300.02,20
569015,2011-09-30 09:20:00,13575.0,United Kingdom,258.46,16
569016,2011-09-30 09:20:00,14916.0,United Kingdom,301.21999999999997,19
569017,2011-09-30 09:22:00,13813.0,Germany,281.94,17
569018,2011-09-30 09:25:00,12676.0,Sweden,151.68,7
569019,2011-09-30 09:38:00,15602.0,United Kingdom,402.24,16
569020,2011-09-30 09:39:00,15321.0,United Kingdom,1238.54,48
569021,2011-09-30 09:40:00,15321.0,United Kingdom,350.3,9
569022,2011-09-30 09:45:00,17725.0,United Kingdom,333.96,16
569024,2011-09-30 10:04:00,12822.0,United Kingdom,257.98,9
569025,2011-09-30 10:08:00,18041.0,United Kingdom,356.75,23
569026,2011-09-30 10:18:00,16101.0,United Kingdom,1290.7,76
569027,2011-09-30 10:19:00,13089.0,United Kingdom,712.0600000000001,40
569028,2011-09-30 10:20:00,14911.0,EIRE,272.15999999999997,19
569029,2011-09-30 10:25:00,17450.0,United Kingdom,320.0,2
569030,2011-09-30 10:27:00,17450.0,United Kingdom,2800.0,9
569033,2011-09-30 10:40:00,15611.0,United Kingdom,6.0,1
569035,2011-09-30 10:44:00,15565.0,United Kingdom,88.8,4
569036,2011-09-30 10:44:00,18217.0,United Kingdom,317.90000000000003,19
569037,2011-09-30 10:45:00,13263.0,United Kingdom,499.49,69
569046,2011-09-30 10:48:00,14422.0,United Kingdom,1285.98,61
569060,2011-09-30 10:52:00,13954.0,United Kingdom,227.41,13
569077,2011-09-30 11:18:00,13092.0,United Kingdom,38.08,4
569078,2011-09-30 11:41:00,14688.0,United Kingdom,234.73000000000002,8
569079,2011-09-30 11:45:00,14226.0,United Kingdom,185.77,12
569080,2011-09-30 11:46:00,15593.0,United Kingdom,199.8,5
569081,2011-09-30 11:54:00,13972.0,United Kingdom,44.349999999999994,6
569082,2011-09-30 11:55:00,18229.0,United Kingdom,313.8,12
569084,2011-09-30 11:56:00,17949.0,United Kingdom,2496.0,1
569085,2011-09-30 11:57:00,17949.0,United Kingdom,1272.0,1
569086,2011-09-30 11:58:00,17949.0,United Kingdom,720.0,1
569087,2011-09-30 12:03:00,13095.0,United Kingdom,74.39999999999999,6
569089,2011-09-30 12:03:00,13764.0,United Kingdom,576.13,70
569097,2011-09-30 12:06:00,12731.0,France,1192.5,26
569099,2011-09-30 12:12:00,17961.0,United Kingdom,3.25,1
569100,2011-09-30 12:19:00,12748.0,United Kingdom,381.87,21
569101,2011-09-30 12:24:00,14164.0,United Kingdom,358.0,1
569103,2011-09-30 12:30:00,16133.0,United Kingdom,312.2,13
569104,2011-09-30 12:30:00,15287.0,United Kingdom,340.98,15
569105,2011-09-30 12:35:00,16729.0,United Kingdom,454.33,49
569106,2011-09-30 12:36:00,17376.0,United Kingdom,97.35,11
569108,2011-09-30 12:40:00,16013.0,United Kingdom,669.6,2
569110,2011-09-30 12:44:00,17675.0,United Kingdom,1025.78,46
569111,2011-09-30 12:45:00,17675.0,United Kingdom,25.200000000000003,1
569120,2011-09-30 12:58:00,12583.0,France,327.23,14
569122,2011-09-30 13:06:00,12694.0,France,430.17,17
569123,2011-09-30 13:09:00,12748.0,United Kingdom,1132.55,33
569124,2011-09-30 13:15:00,15172.0,United Kingdom,361.21,23
569125,2011-09-30 13:21:00,15611.0,United Kingdom,142.7,5
569126,2011-09-30 13:28:00,13347.0,United Kingdom,341.36,8
569127,2011-09-30 13:31:00,15903.0,United Kingdom,1568.4,12
569129,2011-09-30 13:40:00,15034.0,United Kingdom,634.03,101
569130,2011-09-30 13:46:00,14911.0,EIRE,116.3,4
569132,2011-09-30 13:54:00,17757.0,United Kingdom,253.78,52
569133,2011-09-30 14:06:00,15185.0,United Kingdom,310.62,21
569134,2011-09-30 14:07:00,15411.0,United Kingdom,609.05,33
569136,2011-09-30 14:41:00,15834.0,United Kingdom,441.93,77
569139,2011-09-30 14:55:00,16404.0,United Kingdom,443.05,23
569140,2011-09-30 14:59:00,14503.0,United Kingdom,687.38,45
569141,2011-09-30 15:02:00,13021.0,United Kingdom,441.61,16
569142,2011-09-30 15:03:00,13021.0,United Kingdom,25.200000000000003,1
569143,2011-09-30 15:04:00,15867.0,United Kingdom,357.71,26
569144,2011-09-30 15:14:00,17227.0,United Kingdom,139.45,10
569145,2011-09-30 15:17:00,18008.0,United Kingdom,8.28,2
569147,2011-09-30 15:33:00,12842.0,United Kingdom,808.26,20
569148,2011-09-30 15:52:00,16613.0,United Kingdom,618.59,30
569203,2011-10-02 10:32:00,16353.0,United Kingdom,262.6,2
569204,2011-10-02 10:43:00,16591.0,United Kingdom,213.5,10
569205,2011-10-02 10:55:00,16923.0,United Kingdom,658.11,40
569206,2011-10-02 10:58:00,15038.0,United Kingdom,173.04,19
569207,2011-10-02 11:04:00,17811.0,United Kingdom,166.32999999999998,18
569208,2011-10-02 11:10:00,16693.0,United Kingdom,324.45,38
569209,2011-10-02 11:30:00,16626.0,United Kingdom,189.9,3
569210,2011-10-02 11:41:00,13681.0,United Kingdom,327.62,20
569211,2011-10-02 12:04:00,15774.0,United Kingdom,270.8,25
569212,2011-10-02 12:05:00,15164.0,United Kingdom,474.87,47
569213,2011-10-02 12:11:00,13782.0,United Kingdom,142.51,17
569214,2011-10-02 12:22:00,14533.0,United Kingdom,326.8,9
569215,2011-10-02 12:30:00,13571.0,United Kingdom,205.28,35
569216,2011-10-02 12:41:00,15555.0,United Kingdom,261.12,63
569217,2011-10-02 12:45:00,15579.0,United Kingdom,149.0,25
569218,2011-10-02 12:47:00,15952.0,United Kingdom,253.6,32
569219,2011-10-02 13:01:00,13558.0,United Kingdom,201.99,59
569220,2011-10-02 13:26:00,16007.0,United Kingdom,751.74,163
569221,2011-10-02 13:44:00,14970.0,United Kingdom,472.31,17
569222,2011-10-02 13:46:00,15906.0,United Kingdom,590.49,54
569223,2011-10-02 13:49:00,16283.0,United Kingdom,743.79,75
569224,2011-10-02 14:00:00,15701.0,United Kingdom,255.13,73
569225,2011-10-02 14:25:00,16930.0,United Kingdom,195.31,29
569226,2011-10-02 14:31:00,16930.0,United Kingdom,11.8,2
569227,2011-10-02 14:37:00,14051.0,United Kingdom,973.95,14
569228,2011-10-02 14:47:00,15547.0,United Kingdom,469.89,67
569229,2011-10-02 14:56:00,14502.0,United Kingdom,467.95,135
569230,2011-10-02 15:07:00,16533.0,United Kingdom,376.97,65
569231,2011-10-02 15:18:00,13379.0,United Kingdom,299.53,45
569232,2011-10-02 15:26:00,16667.0,United Kingdom,366.78,32
569234,2011-10-02 15:33:00,17841.0,United Kingdom,543.75,90
569235,2011-10-02 15:35:00,17841.0,United Kingdom,5.76,1
569236,2011-10-02 15:49:00,14432.0,United Kingdom,306.73,66
569238,2011-10-02 15:52:00,17954.0,United Kingdom,149.55,30
569239,2011-10-03 08:30:00,14644.0,United Kingdom,643.26,18
569240,2011-10-03 09:30:00,18059.0,United Kingdom,124.08,6
569241,2011-10-03 09:30:00,14488.0,United Kingdom,1064.28,46
569242,2011-10-03 09:34:00,14193.0,United Kingdom,430.85,19
569243,2011-10-03 09:44:00,13344.0,United Kingdom,565.49,35
569244,2011-10-03 09:45:00,13344.0,United Kingdom,322.08,16
569246,2011-10-03 09:57:00,14096.0,United Kingdom,2900.99,285
569247,2011-10-03 10:08:00,17924.0,United Kingdom,1574.52,17
569248,2011-10-03 10:09:00,12886.0,United Kingdom,603.4,35
569249,2011-10-03 10:15:00,14092.0,United Kingdom,351.17,16
569250,2011-10-03 10:18:00,16747.0,United Kingdom,480.2,27
569252,2011-10-03 10:38:00,14333.0,United Kingdom,415.2,15
569253,2011-10-03 10:55:00,13635.0,United Kingdom,1071.03,62
569254,2011-10-03 11:00:00,18116.0,United Kingdom,163.56,36
569255,2011-10-03 11:01:00,18102.0,United Kingdom,5164.66,18
569257,2011-10-03 11:24:00,18102.0,United Kingdom,2350.98,19
569258,2011-10-03 11:26:00,17330.0,United Kingdom,264.9,5
569261,2011-10-03 11:34:00,17321.0,United Kingdom,659.61,106
569262,2011-10-03 11:36:00,14815.0,United Kingdom,551.58,39
569263,2011-10-03 11:37:00,18102.0,United Kingdom,4849.1,13
569302,2011-10-03 12:04:00,16205.0,United Kingdom,323.15,51
569319,2011-10-03 12:17:00,14290.0,United Kingdom,728.5,33
569322,2011-10-03 12:31:00,16912.0,United Kingdom,464.64,15
569323,2011-10-03 12:32:00,16912.0,United Kingdom,32.85,2
569324,2011-10-03 12:32:00,16912.0,United Kingdom,363.08,14
569325,2011-10-03 12:41:00,16774.0,United Kingdom,119.32,16
569326,2011-10-03 12:47:00,14360.0,United Kingdom,624.91,23
569327,2011-10-03 12:47:00,15091.0,United Kingdom,480.71,30
569328,2011-10-03 12:48:00,14360.0,United Kingdom,157.68,7
569329,2011-10-03 13:03:00,17652.0,United Kingdom,441.82,27
569330,2011-10-03 13:31:00,15311.0,United Kingdom,607.33,21
569331,2011-10-03 13:39:00,16875.0,United Kingdom,957.33,53
569332,2011-10-03 13:46:00,12637.0,France,358.4,77
569333,2011-10-03 13:49:00,13431.0,United Kingdom,415.41999999999996,10
569334,2011-10-03 13:53:00,12931.0,United Kingdom,1909.36,8
569336,2011-10-03 14:05:00,15088.0,United Kingdom,864.19,40
569337,2011-10-03 14:09:00,17396.0,United Kingdom,2034.0,6
569338,2011-10-03 14:18:00,16013.0,United Kingdom,339.26,11
569339,2011-10-03 14:18:00,15299.0,United Kingdom,830.0,1
569340,2011-10-03 14:19:00,15299.0,United Kingdom,642.0,1
569342,2011-10-03 14:20:00,16013.0,United Kingdom,1441.2,3
569343,2011-10-03 14:34:00,18102.0,United Kingdom,7298.76,13
569357,2011-10-03 14:52:00,15930.0,United Kingdom,426.63,21
569358,2011-10-03 14:53:00,18257.0,United Kingdom,517.53,25
569359,2011-10-03 14:55:00,18257.0,United Kingdom,14.850000000000001,1
569360,2011-10-03 14:59:00,14653.0,United Kingdom,350.09,57
569361,2011-10-03 14:59:00,16183.0,United Kingdom,338.71000000000004,15
569362,2011-10-03 15:06:00,18102.0,United Kingdom,1023.96,13
569363,2011-10-03 15:08:00,13297.0,United Kingdom,1315.3799999999999,38
569364,2011-10-03 15:10:00,13167.0,United Kingdom,242.12,18
569365,2011-10-03 15:24:00,18102.0,United Kingdom,1094.71,13
569366,2011-10-03 15:26:00,18102.0,United Kingdom,647.52,1
569367,2011-10-03 15:28:00,13994.0,United Kingdom,808.11,75
569368,2011-10-03 15:29:00,15971.0,United Kingdom,260.1,4
569369,2011-10-03 15:32:00,15105.0,United Kingdom,541.03,30
569371,2011-10-03 15:52:00,14651.0,United Kingdom,238.28,42
569373,2011-10-03 16:12:00,12971.0,United Kingdom,162.64,5
569382,2011-10-03 16:44:00,15502.0,United Kingdom,3155.95,1
569383,2011-10-03 16:46:00,15159.0,United Kingdom,1395.09,63
569384,2011-10-03 16:47:00,15159.0,United Kingdom,207.6,16
569385,2011-10-03 16:48:00,14031.0,United Kingdom,1416.0,1
569386,2011-10-03 16:48:00,15159.0,United Kingdom,243.6,9
569388,2011-10-03 16:50:00,14031.0,United Kingdom,1416.0,1
569389,2011-10-03 16:51:00,15502.0,United Kingdom,305.0,3
569396,2011-10-03 17:48:00,16441.0,United Kingdom,170.2,11
569397,2011-10-04 08:26:00,12747.0,United Kingdom,675.38,15
569398,2011-10-04 08:27:00,17381.0,United Kingdom,359.03999999999996,3
569399,2011-10-04 08:29:00,17381.0,United Kingdom,520.32,2
569400,2011-10-04 08:30:00,17381.0,United Kingdom,231.0,3
569401,2011-10-04 08:56:00,15111.0,United Kingdom,949.3000000000001,52
569402,2011-10-04 09:00:00,12413.0,France,194.20000000000002,10
569403,2011-10-04 09:02:00,13319.0,United Kingdom,678.11,36
569404,2011-10-04 09:03:00,13319.0,United Kingdom,180.0,8
569405,2011-10-04 09:05:00,15241.0,United Kingdom,344.92,15
569406,2011-10-04 09:09:00,16253.0,United Kingdom,1983.46,70
569407,2011-10-04 09:12:00,15694.0,United Kingdom,1410.26,14
569408,2011-10-04 09:26:00,13881.0,United Kingdom,1897.1599999999999,14
569409,2011-10-04 09:38:00,14110.0,United Kingdom,304.62,11
569411,2011-10-04 09:49:00,12989.0,United Kingdom,566.4,1
569412,2011-10-04 09:51:00,13650.0,United Kingdom,447.62,24
569413,2011-10-04 09:51:00,13650.0,United Kingdom,27.0,2
569416,2011-10-04 10:15:00,13801.0,United Kingdom,324.8,23
569417,2011-10-04 10:29:00,17629.0,United Kingdom,593.79,25
569418,2011-10-04 10:30:00,12989.0,United Kingdom,284.15999999999997,4
569419,2011-10-04 10:31:00,15864.0,United Kingdom,520.54,5
569420,2011-10-04 10:33:00,16881.0,United Kingdom,432.0,1
569423,2011-10-04 10:42:00,16882.0,United Kingdom,489.41999999999996,24
569424,2011-10-04 10:49:00,15529.0,United Kingdom,427.57,61
569457,2011-10-04 11:29:00,14606.0,United Kingdom,117.94,30
569459,2011-10-04 11:33:00,16713.0,United Kingdom,702.04,18
569460,2011-10-04 11:33:00,13895.0,United Kingdom,973.81,38
569461,2011-10-04 11:36:00,16556.0,United Kingdom,757.42,47
569462,2011-10-04 11:36:00,17014.0,United Kingdom,188.05,13
569467,2011-10-04 11:44:00,14291.0,United Kingdom,610.42,43
569468,2011-10-04 11:56:00,16186.0,United Kingdom,666.21,37
569469,2011-10-04 12:22:00,16360.0,United Kingdom,1007.05,125
569470,2011-10-04 12:25:00,17673.0,United Kingdom,306.88,33
569471,2011-10-04 12:38:00,15046.0,United Kingdom,244.06,12
569472,2011-10-04 12:38:00,14515.0,United Kingdom,583.42,35
569474,2011-10-04 12:39:00,14178.0,United Kingdom,198.74,47
569479,2011-10-04 12:41:00,13408.0,United Kingdom,971.46,14
569480,2011-10-04 12:42:00,13408.0,United Kingdom,23.8,1
569481,2011-10-04 12:43:00,15255.0,United Kingdom,890.85,47
569482,2011-10-04 12:43:00,14184.0,United Kingdom,452.89,24
569483,2011-10-04 12:45:00,14057.0,United Kingdom,390.26,15
569484,2011-10-04 12:46:00,14057.0,United Kingdom,45.0,2
569486,2011-10-04 12:51:00,15339.0,United Kingdom,316.17,45
569487,2011-10-04 12:55:00,13351.0,United Kingdom,373.94,16
569488,2011-10-04 13:10:00,16440.0,United Kingdom,433.01,46
569489,2011-10-04 13:13:00,12457.0,Cyprus,196.35,1
569491,2011-10-04 13:25:00,14056.0,United Kingdom,528.68,83
